"F0196190908104720","4121","E","104","CA0000001DEW","Brondolan K06 jalur 65","HIGH","2019-09-14 00:00:00","SELESAI","0196","100","-2.86523112","112.40828915","","0196","2019-09-08 10:47:54","0196","2019-09-30 11:29:02","Y","0","","2019-09-30 11:29:02","Y"
"F0196190908104318","4121","E","104","CA0000001DEW","Brondolan tidak kutip bersih K06 jalur 65","HIGH","2019-09-14 00:00:00","SELESAI","0196","100","-2.86462057","112.40837982","","0196","2019-09-08 10:44:45","0196","2019-09-30 11:29:15","Y","0","","2019-09-30 11:29:15","Y"
"F0196190907161710","4121","E","120","CA0000001DEW","Kacangan jalur tph 30 M09","HIGH","2019-09-12 00:00:00","SELESAI","0196","100","-2.87564101","112.42518734","","0196","2019-09-07 16:18:04","0196","2019-09-30 11:29:30","Y","0","","2019-09-30 11:29:30","Y"
"F0196190907104708","4121","E","103","CA0000001DEW","Kacangan K05 jalur 86 sampai 79, 2hk","HIGH","2019-09-15 00:00:00","SELESAI","0196","100","-2.86297014","112.40974687","","0196","2019-09-07 10:48:28","0196","2019-09-11 10:38:44","Y","0","","","Y"
"F0196190907103610","4121","E","103","CA0000001DEW","Buah tinggal K05 jalur 94","HIGH","2019-09-10 00:00:00","SELESAI","0196","100","-2.86384498","112.41041137","","0196","2019-09-07 10:36:38","0196","2019-09-11 10:44:11","Y","0","","","Y"
"F0196190907092059","4121","E","110","CA0000001DEW","Kacangan L07 jalur 74 sampai 80, 2 hk","HIGH","2019-09-14 00:00:00","SELESAI","0196","100","-2.86812941","112.41834885","","0196","2019-09-07 09:23:04","0196","2019-09-10 11:59:42","Y","0","","","Y"
"F0196190906112322","4121","E","116","CA0000001DEW","Buah Busuk M05 jalur 56-57","HIGH","2019-09-12 00:00:00","SELESAI","0196","100","-2.86158106","112.42652219","","0196","2019-09-06 11:24:20","0196","2019-09-30 11:29:44","Y","0","","2019-09-30 11:29:44","Y"
"F0196190906111904","4121","E","116","CA0000002DEW","Pruningan M05 jalur 56-57","HIGH","2019-09-12 00:00:00","SELESAI","0196","100","-2.86315893","112.42653582","","0196","2019-09-06 11:19:36","0196","2019-09-30 11:30:06","Y","0","","2019-09-30 11:30:06","Y"
"F0196190906111724","4121","E","116","CA0000001DEW","Brondolan M05 jalur 56-57","HIGH","2019-09-17 00:00:00","SELESAI","0196","100","-2.86344422","112.42653212","","0196","2019-09-06 11:17:57","0196","2019-09-30 11:30:22","Y","0","","2019-09-30 11:30:22","Y"
"F0196190906110904","4121","E","116","CA0000001DEW","Dongkel anak sawit M05 jalur 65","MED","2019-09-24 00:00:00","SELESAI","0196","100","-2.86277865","112.42706613","","0196","2019-09-06 11:09:44","0196","2019-10-21 15:39:37","Y","0","","2019-10-21 15:39:37","Y"
"F0196190906110310","4121","E","116","CA0000001DEW","Kacangan M05 jalur 65","HIGH","2019-09-18 00:00:00","SELESAI","0196","100","-2.86169872","112.42705543","","0196","2019-09-06 11:03:45","0196","2019-09-30 11:30:49","Y","0","","2019-09-30 11:30:49","Y"
"F0194190906110148","4121","C","055","CA0000001DEW","Anak kayu dan lalang di Blok F12 jalur 116-117","MED","2019-09-30 00:00:00","BARU","0194","0","-2.8749297","112.3083052","","0194","2019-09-06 11:02:47","0194","2019-09-06 11:02:47","Y","0","","","Y"
"F0196190906101802","4121","E","123","CA0000002DEW","Buka piringan N07 jalur 47","HIGH","2019-09-19 00:00:00","BARU","0196","0","-2.8622985","112.43505437","","0196","2019-09-06 10:19:05","0196","2019-09-06 10:19:05","Y","0","","","Y"
"F0196190906101601","4121","E","123","CA0000001DEW","Dongkel bambu N05 jalur 47","MED","2019-09-17 00:00:00","BARU","0196","0","-2.86201716","112.4350879","","0196","2019-09-06 10:16:44","0196","2019-09-06 10:16:44","Y","0","","","Y"
"F0196190906064655","4121","E","110","CA0000001DEW","Kacangan sawit eks perumahan lama","MED","2019-09-10 00:00:00","SELESAI","0196","100","-2.86942428","112.4130266","","0196","2019-09-06 06:47:48","0196","2019-09-09 14:32:14","Y","0","","","Y"
"F0196190905095614","4121","E","115","CA0000001DEW","Garuk piringan M04 seberang","HIGH","2019-09-18 00:00:00","SELESAI","0196","100","-2.85982","112.4269222","","0196","2019-09-05 09:57:00","0196","2019-09-07 09:28:58","Y","0","","","Y"
"F0196190904105515","4121","E","109","CA0000001DEW","Kacangan jalan negara ","HIGH","2019-09-10 00:00:00","SELESAI","0196","100","-2.86525516","112.41798726","","0196","2019-09-04 10:55:56","0196","2019-09-12 10:21:59","Y","0","","","Y"
